,Date,DO_Areation_1,PH_Areation_1,ORP_Areation_1,MLSS_Areation_1,DO_Areation_2,PH_Areation_2,ORP_Areation_2,MLSS_Areation_2,PH_Anoxic_1,ORP_Anoxic_1,MLSS_Anoxic_1,PH_Anoxic_2,ORP_Anoxic_2,MLSS_Anoxic_2,TOC_in_total,TOC_out
729,2015/6/30,4.3,6.5,342.0,6650.0,0.6,7.1,26.0,7150.0,6.5,360.0,4925.0,7.3,500.0,2915.0,69.0,7.2
730,2015/7/1,4.9,6.6,145.0,6145.0,0.7,7.0,40.8,7205.0,6.5,358.0,4870.0,6.9,500.0,3005.0,62.0,6.6
731,2015/7/2,5.4,6.6,197.0,7860.0,1.3,7.1,107.8,7185.0,6.5,357.0,4840.0,7.2,500.0,2920.0,57.0,7.1
732,2015/7/3,4.0,6.5,121.0,7080.0,1.2,7.1,96.5,7055.0,6.5,359.0,4890.0,7.3,500.0,2920.0,61.0,7.0
733,2015/7/4,4.2,6.6,131.0,7450.0,1.4,7.0,98.8,7122.0,6.5,361.0,4910.0,7.4,500.0,2999.0,62.0,7.2
734,2015/7/5,3.4,6.5,88.3,6470.0,0.5,7.2,22.7,8125.0,6.5,358.0,4885.0,7.5,500.0,3005.0,68.0,6.8
735,2015/7/6,3.4,6.5,92.5,6551.0,0.5,7.2,16.3,7235.0,6.5,359.0,4870.0,7.8,500.0,2878.0,73.0,6.8
736,2015/7/7,3.4,6.6,109.0,6658.0,0.6,7.1,18.9,7425.0,6.5,361.0,4895.0,7.7,500.0,2985.0,71.0,6.9
737,2015/7/8,3.5,6.5,111.3,6720.0,0.5,7.2,17.8,7625.0,6.4,357.0,4855.0,7.8,500.0,3004.0,72.0,7.0
738,2015/7/9,2.7,6.4,46.8,6260.0,0.6,7.0,14.8,7880.0,6.4,351.0,4910.0,7.0,500.0,2970.0,71.0,7.0
739,2015/7/10,3.5,6.5,127.0,6540.0,0.5,6.8,118.0,8895.0,6.5,354.0,4890.0,6.7,500.0,3150.0,72.0,7.0
740,2015/7/11,3.1,6.4,92.0,6660.0,0.6,6.9,120.0,8650.0,6.5,360.0,4920.0,6.8,500.0,2960.0,71.0,7.0
741,2015/7/12,2.7,6.3,190.0,4825.0,0.7,6.9,36.8,7540.0,6.5,361.0,4885.0,6.9,500.0,2745.0,73.0,7.0
742,2015/7/13,2.8,6.3,259.0,5930.0,0.7,6.9,55.2,7480.0,6.3,342.0,4745.0,6.8,500.0,2575.0,71.0,6.3
743,2015/7/14,3.1,6.4,267.0,6630.0,0.6,6.9,41.3,7220.0,6.4,347.0,4630.0,7.0,500.0,2300.0,70.0,6.8
744,2015/7/15,3.2,6.3,271.0,6215.0,0.6,6.9,28.3,6870.0,6.4,355.0,4850.0,7.0,500.0,2285.0,78.0,7.1
745,2015/7/16,3.2,6.4,269.0,6380.0,0.7,6.9,51.2,6240.0,6.4,349.0,4890.0,7.0,500.0,2195.0,76.0,6.7
746,2015/7/17,4.6,6.4,265.0,5950.0,0.6,6.9,44.0,6575.0,6.4,345.0,4575.0,6.7,500.0,2155.0,68.0,6.7
747,2015/7/18,3.5,6.4,255.0,6370.0,0.6,7.0,18.5,6290.0,6.5,344.0,4660.0,7.0,500.0,1975.0,79.0,6.8
748,2015/7/19,3.6,6.5,270.0,6150.0,0.6,7.0,39.6,6350.0,6.4,351.0,4750.0,7.0,500.0,2005.0,78.0,6.8
749,2015/7/20,3.5,6.4,261.0,6250.0,0.7,7.0,33.3,6210.0,6.4,349.0,4860.0,7.0,500.0,2100.0,77.0,6.7
750,2015/7/21,3.5,6.4,222.0,5925.0,0.6,6.9,40.5,7580.0,6.5,341.0,4700.0,6.2,500.0,1890.0,78.0,7.0
751,2015/7/22,4.1,6.3,195.0,6475.0,0.4,7.0,20.2,7805.0,6.4,336.0,4765.0,6.6,500.0,1730.0,71.0,7.0
752,2015/7/23,3.7,6.4,219.0,6210.0,0.5,7.0,21.8,7615.0,6.5,350.0,4695.0,6.5,500.0,1950.0,72.0,7.0
753,2015/7/24,3.5,6.4,210.0,6330.0,0.7,7.0,5.0,6960.0,6.5,337.0,4745.0,6.6,500.0,1545.0,79.0,6.9
754,2015/7/25,3.3,6.3,186.0,6650.0,0.8,6.9,0.8,7105.0,6.4,332.0,4860.0,6.7,500.0,1480.0,72.0,7.0
755,2015/7/26,3.7,6.3,347.0,6240.0,0.8,6.8,26.5,7035.0,6.4,336.0,4730.0,6.3,500.0,1560.0,78.0,7.6
756,2015/7/27,3.6,6.4,260.0,6430.0,0.8,6.9,18.2,6980.0,6.4,351.0,4860.0,6.4,500.0,1860.0,82.0,6.7
757,2015/7/28,3.6,6.3,255.0,6460.0,0.8,6.8,21.5,7150.0,6.4,349.0,4780.0,6.4,500.0,1760.0,77.1,6.2
758,2015/7/29,4.0,6.3,357.0,6535.0,0.7,6.9,28.0,7100.0,6.4,336.0,4800.0,6.6,500.0,1420.0,78.0,6.4
759,2015/7/30,3.7,6.3,377.0,6210.0,0.8,6.9,13.5,6800.0,6.4,334.0,4780.0,7.0,500.0,1365.0,80.0,6.8
760,2015/7/31,3.8,6.4,348.0,6240.0,0.8,6.9,17.8,6950.0,6.4,336.0,4730.0,7.0,500.0,1480.0,77.0,6.5
761,2015/8/1,2.8,6.3,310.0,6290.0,0.7,6.9,14.0,7580.0,6.4,351.0,4850.0,7.0,500.0,1390.0,78.0,6.2
762,2015/8/2,3.5,6.4,211.0,6445.0,0.7,7.1,31.0,6950.0,6.5,342.0,4975.0,7.3,500.0,1340.0,76.0,6.7
763,2015/8/3,3.7,6.4,28.0,6195.0,0.7,7.1,18.3,7210.0,6.5,341.0,4780.0,6.4,500.0,1325.0,76.0,6.1
764,2015/8/4,4.2,6.4,64.0,6246.0,0.9,7.0,38.8,7155.0,6.5,337.0,4815.0,6.4,500.0,1335.0,69.0,6.6
765,2015/8/5,4.2,6.5,27.0,6160.0,0.8,7.2,17.5,7080.0,6.6,347.0,4870.0,6.5,500.0,1315.0,78.0,5.7
766,2015/8/6,3.6,6.3,76.8,6330.0,0.8,7.0,32.5,7415.0,6.4,332.0,4970.0,6.3,500.0,1295.0,85.0,6.1
767,2015/8/7,3.9,6.4,37.8,6425.0,0.5,7.3,7.0,6865.0,6.8,342.0,4935.0,6.4,500.0,1250.0,77.0,5.6
768,2015/8/8,4.0,6.4,45.0,6495.0,0.5,7.1,9.8,6650.0,6.5,340.0,5040.0,6.5,500.0,1280.0,81.0,5.3
769,2015/8/9,4.1,6.4,32.0,6310.0,0.6,7.2,22.5,6710.0,6.6,341.0,5080.0,6.6,500.0,1275.0,79.0,5.5
770,2015/8/10,4.6,6.4,26.5,6290.0,0.6,7.2,7.5,7305.0,6.6,339.0,5070.0,6.5,500.0,1240.0,91.0,5.8
771,2015/8/11,4.8,6.3,197.5,5910.0,0.5,7.0,36.5,6780.0,6.4,329.0,4930.0,6.1,500.0,1225.0,83.0,5.4
772,2015/8/12,3.7,6.4,80.0,6320.0,0.6,7.2,1.3,7190.0,6.5,336.0,4970.0,6.4,500.0,1200.0,71.0,5.7
773,2015/8/13,4.1,6.4,105.8,6470.0,0.6,7.1,14.5,6505.0,6.5,332.0,5050.0,6.2,500.0,1180.0,77.0,4.7
774,2015/8/14,3.9,6.3,65.3,6280.0,0.6,7.0,20.0,7200.0,6.4,283.0,5025.0,6.0,500.0,1220.0,84.0,5.1
775,2015/8/15,4.4,6.3,176.5,6180.0,0.7,7.1,5.5,7095.0,6.5,338.0,4885.0,6.4,500.0,1135.0,73.0,5.2
776,2015/8/16,4.9,6.4,174.0,6284.0,0.5,7.3,8.8,7100.0,6.6,345.0,4960.0,6.9,500.0,1145.0,61.0,4.7
777,2015/8/17,4.1,6.3,124.5,6540.0,0.6,7.0,30.3,7485.0,6.5,337.0,5030.0,6.2,500.0,1170.0,82.0,5.3
778,2015/8/18,4.2,6.2,93.0,6985.0,0.5,6.9,1.3,7275.0,6.4,334.0,5050.0,5.8,500.0,1260.0,70.0,5.5
779,2015/8/19,4.7,6.3,63.0,6295.0,0.5,7.0,8.3,7065.0,6.4,336.0,5100.0,6.2,500.0,1170.0,63.0,5.4
780,2015/8/20,4.8,6.3,35.0,6375.0,0.6,7.0,12.4,7080.0,6.5,342.0,4995.0,6.1,500.0,1115.0,64.0,4.9
781,2015/8/21,4.3,6.2,22.0,6380.0,2.6,7.0,55.3,7030.0,6.3,333.0,4895.0,6.0,500.0,1095.0,74.0,5.6
782,2015/8/22,4.0,6.3,159.0,6225.0,0.5,7.1,18.8,7480.0,6.5,338.0,4940.0,6.3,500.0,1010.0,82.0,5.5
783,2015/8/23,3.7,6.3,29.5,6375.0,0.7,7.2,16.5,6980.0,6.6,345.0,4960.0,6.8,500.0,1025.0,85.0,5.0
784,2015/8/24,4.2,6.3,77.8,6530.0,0.6,7.2,32.0,7325.0,6.5,345.0,4940.0,6.4,500.0,1005.0,72.0,4.8
785,2015/8/25,3.9,6.2,48.5,6501.0,0.7,7.1,2.5,7065.0,6.5,344.0,5100.0,6.6,500.0,1025.0,72.0,5.6
786,2015/8/26,4.5,6.4,127.3,6325.0,0.8,7.2,21.0,7040.0,6.6,358.0,5020.0,7.2,500.0,995.0,74.0,4.6
787,2015/8/27,4.0,6.2,163.3,6835.0,0.7,7.1,4.5,7230.0,6.5,352.0,4830.0,7.0,500.0,980.0,79.0,4.6
788,2015/8/28,3.6,6.2,491.3,6215.0,0.6,7.2,11.3,6965.0,6.5,358.0,4870.0,7.3,500.0,930.0,79.0,4.7
789,2015/8/29,4.1,6.3,249.0,6120.0,0.7,7.1,12.8,6825.0,6.5,354.0,4725.0,7.1,500.0,890.0,77.0,4.3
790,2015/8/30,3.9,6.2,201.0,6015.0,0.7,7.0,31.8,6995.0,6.5,346.0,4715.0,6.4,500.0,870.0,90.0,4.7
791,2015/8/31,4.3,6.2,79.5,6580.0,0.7,7.1,19.8,6835.0,6.5,353.0,4655.0,6.2,500.0,860.0,78.0,2.6
792,2015/9/1,4.2,6.6,100.0,5725.0,0.5,7.0,90.0,7005.0,6.5,349.0,4725.0,6.4,500.0,940.0,83.0,4.9
793,2015/9/2,4.5,6.5,18.0,5950.0,0.6,6.9,80.0,6965.0,6.5,355.0,4850.0,6.3,500.0,890.0,94.0,4.3
794,2015/9/3,4.9,6.1,123.3,5835.0,0.7,6.8,67.5,7395.0,6.3,336.0,4555.0,6.0,500.0,855.0,89.0,5.0
795,2015/9/4,4.7,6.2,303.0,5885.0,0.6,7.0,79.3,6485.0,6.4,340.0,4520.0,6.2,500.0,770.0,98.0,5.0
796,2015/9/5,4.9,6.4,180.0,5835.0,0.6,7.0,64.8,6510.0,6.4,346.0,4715.0,6.3,500.0,765.0,99.0,5.1
797,2015/9/6,5.0,6.3,240.0,5950.0,0.7,7.0,66.1,6845.0,6.5,353.0,4655.0,6.2,500.0,815.0,98.0,5.5
798,2015/9/7,3.3,6.2,501.0,5580.0,1.8,7.1,225.0,6575.0,6.6,343.0,4360.0,6.2,500.0,715.0,101.0,5.8
799,2015/9/8,3.5,6.2,500.8,5560.0,1.8,7.0,202.0,6180.0,6.5,344.0,4455.0,6.1,500.0,695.0,92.0,5.3
800,2015/9/9,4.3,6.2,279.0,6140.0,1.7,6.9,213.5,6425.0,6.5,340.0,4310.0,6.1,500.0,675.0,97.0,5.2
801,2015/9/10,4.5,6.2,356.0,6310.0,4.7,6.9,180.0,6305.0,6.6,350.0,4390.0,6.2,500.0,675.0,96.0,5.3
802,2015/9/11,4.7,6.1,358.1,6100.0,1.8,6.9,201.0,6370.0,6.4,352.0,4435.0,7.6,500.0,655.0,90.0,5.7
803,2015/9/12,5.2,6.0,294.6,6007.0,2.2,6.7,230.5,6360.0,6.3,353.0,4025.0,6.8,500.0,650.0,96.0,5.8
804,2015/9/13,5.3,6.1,336.0,6055.0,2.2,6.8,224.2,6240.0,6.4,343.0,4225.0,6.8,500.0,625.0,84.0,4.9
805,2015/9/14,5.7,6.1,21.0,5800.0,2.0,6.8,234.0,6110.0,6.4,350.0,4350.0,6.0,500.0,630.0,87.0,5.4
806,2015/9/15,6.1,6.2,35.0,5490.0,2.3,6.8,218.5,6445.0,6.4,328.0,4160.0,6.1,500.0,575.0,83.0,4.8
807,2015/9/16,6.1,6.1,500.8,5325.0,1.9,6.7,226.3,5975.0,6.2,319.0,4205.0,6.1,500.0,565.0,86.0,4.7
808,2015/9/17,6.4,6.2,501.0,5605.0,3.9,6.9,245.8,5780.0,6.3,331.0,4320.0,6.6,500.0,535.0,87.0,5.0
809,2015/9/18,7.0,6.2,440.0,5330.0,4.4,7.0,255.5,5705.0,6.4,329.0,4135.0,7.3,500.0,540.0,75.0,4.2
810,2015/9/19,6.8,6.2,214.0,5315.0,4.5,6.8,259.5,5730.0,6.4,326.0,4090.0,6.7,500.0,515.0,86.0,5.0
811,2015/9/20,7.1,6.4,220.0,5250.0,4.6,7.1,254.0,5965.0,6.6,345.0,3970.0,7.0,500.0,520.0,78.0,4.8
812,2015/9/21,7.1,6.4,215.0,5350.0,4.5,7.0,251.0,6100.0,6.5,344.0,4105.0,7.0,500.0,510.0,79.0,4.6
813,2015/9/22,7.0,6.3,295.0,5200.0,3.3,6.9,169.0,5647.0,6.5,336.0,4145.0,6.9,500.0,510.0,89.0,4.9
814,2015/9/23,6.5,6.2,201.0,5310.0,1.0,7.0,116.0,5290.0,6.5,336.0,4115.0,6.7,500.0,495.0,85.0,5.2
815,2015/9/24,6.4,6.3,177.0,5310.0,0.8,7.0,153.0,5630.0,6.5,335.0,4015.0,6.6,500.0,495.0,94.0,5.2
816,2015/9/25,6.5,6.2,188.0,5350.0,1.0,7.0,165.0,5850.0,6.5,345.0,4105.0,6.7,500.0,495.0,89.0,5.1
817,2015/9/26,6.5,6.3,200.0,5250.0,1.0,7.0,169.0,5780.0,6.5,336.0,4115.0,6.8,500.0,510.0,91.0,5.3
818,2015/9/27,6.2,6.3,181.5,5300.0,0.9,6.9,124.8,5885.0,6.4,331.0,4040.0,6.2,500.0,485.0,90.0,4.2
819,2015/9/28,5.7,6.3,191.0,5280.0,0.8,7.0,142.5,5755.0,6.4,333.0,4030.0,6.2,500.0,460.0,78.0,4.3
820,2015/9/29,4.6,6.2,171.0,5340.0,0.6,7.0,132.8,6100.0,6.5,239.0,3975.0,6.3,500.0,430.0,90.0,4.4
821,2015/9/30,5.0,6.3,185.0,5230.0,0.8,7.0,155.2,5860.0,6.4,332.0,4050.0,6.2,500.0,455.0,91.0,4.0
822,2015/10/1,4.8,6.1,200.0,5435.0,0.6,6.9,166.3,6510.0,6.4,313.0,4080.0,6.2,500.0,445.0,86.0,3.3
823,2015/10/2,4.2,6.0,181.0,5470.0,0.8,6.7,131.0,6040.0,6.3,308.0,4175.0,5.6,500.0,460.0,91.0,4.2
824,2015/10/3,3.8,6.0,192.0,5552.0,0.7,6.7,140.0,6107.0,6.3,311.0,4070.0,5.6,500.0,460.0,97.0,4.3
825,2015/10/4,3.9,6.1,215.0,5475.0,0.6,6.9,117.0,5965.0,6.3,316.0,4160.0,6.0,500.0,455.0,95.0,4.3
826,2015/10/5,5.0,6.0,188.0,6150.0,0.6,6.9,143.0,5905.0,6.2,315.0,4230.0,5.4,500.0,460.0,85.0,3.8
827,2015/10/6,4.8,6.1,313.3,5535.0,0.4,7.0,101.5,6185.0,6.4,328.0,4160.0,5.5,500.0,455.0,87.0,3.9
828,2015/10/7,5.5,6.2,203.5,4970.0,0.6,7.1,106.3,6130.0,6.5,323.0,4435.0,5.6,500.0,490.0,92.0,3.9
829,2015/10/8,7.2,6.1,66.5,5815.0,1.0,6.9,167.5,5930.0,6.3,315.0,4430.0,5.6,500.0,485.0,83.0,4.5
830,2015/10/9,6.0,6.1,80.8,5440.0,0.7,7.0,121.8,5970.0,6.4,321.0,4155.0,6.3,500.0,445.0,98.0,3.8
831,2015/10/10,6.3,6.0,125.3,5620.0,0.7,6.8,160.0,6005.0,6.2,314.0,4270.0,6.2,500.0,455.0,96.0,4.5
832,2015/10/11,6.0,6.1,135.7,5495.0,0.9,6.9,190.8,6155.0,6.4,324.0,4180.0,6.4,500.0,430.0,98.0,4.6
833,2015/10/12,6.7,6.1,145.9,5510.0,1.1,6.9,226.5,6760.0,6.3,323.0,4440.0,6.3,500.0,455.0,87.0,4.4
834,2015/10/13,5.0,6.2,501.0,5470.0,0.8,6.9,237.0,6515.0,6.4,331.0,4215.0,6.5,500.0,445.0,98.0,4.1
835,2015/10/14,5.0,6.1,501.0,5880.0,1.1,6.8,253.0,6100.0,6.3,325.0,4310.0,6.0,500.0,455.0,91.0,4.2
836,2015/10/15,5.6,6.1,501.0,5470.0,5.1,6.9,329.0,6085.0,6.3,328.0,4210.0,5.7,500.0,460.0,85.0,4.9
837,2015/10/16,5.1,6.0,500.6,5725.0,5.6,6.9,394.5,6450.0,6.4,326.0,4290.0,5.9,500.0,445.0,85.0,4.3
838,2015/10/17,4.4,6.0,306.0,5535.0,5.0,6.9,452.8,6265.0,6.4,326.0,4285.0,6.6,500.0,455.0,87.0,4.1
839,2015/10/18,4.3,6.1,501.0,5555.0,4.5,7.0,417.0,5990.0,6.5,336.0,4310.0,7.5,500.0,460.0,85.0,3.7
840,2015/10/19,4.0,6.1,321.0,5515.0,3.9,6.9,390.0,6285.0,6.5,335.0,4250.0,6.4,500.0,455.0,86.0,3.6
841,2015/10/20,4.5,6.1,432.0,5550.0,4.0,6.8,407.3,6540.0,6.4,330.0,4400.0,6.1,500.0,500.0,77.0,3.2
842,2015/10/21,4.1,6.0,345.0,5440.0,3.7,6.8,371.8,6245.0,6.4,331.0,4270.0,6.5,500.0,470.0,85.0,3.1
843,2015/10/22,4.0,6.0,171.3,5735.0,2.6,6.6,323.0,6480.0,6.3,329.0,4250.0,5.4,500.0,510.0,83.0,3.9
844,2015/10/23,4.2,6.6,500.8,5690.0,2.6,6.8,310.0,6355.0,7.2,289.0,4290.0,6.0,500.0,480.0,95.0,3.1
845,2015/10/24,4.3,6.5,311.0,5720.0,2.3,6.7,302.8,6015.0,7.2,302.0,4390.0,6.2,500.0,520.0,96.0,4.3
846,2015/10/25,3.7,6.6,330.0,6880.0,2.1,7.0,280.3,6335.0,7.4,295.0,4295.0,7.0,500.0,485.0,94.0,3.2
847,2015/10/26,3.2,6.5,347.0,5905.0,1.5,6.6,272.8,6845.0,7.2,300.0,4350.0,6.0,500.0,525.0,103.0,3.1
848,2015/10/27,2.2,6.5,327.0,6105.0,1.8,6.7,293.0,6825.0,7.2,292.0,4430.0,5.8,500.0,530.0,89.0,4.0
849,2015/10/28,2.1,6.6,315.0,6345.0,1.1,6.7,238.0,6795.0,7.1,284.0,4435.0,5.6,500.0,525.0,108.0,4.1
850,2015/10/29,2.1,6.6,104.0,6335.0,1.1,6.8,230.0,7455.0,7.2,282.0,4590.0,6.4,500.0,515.0,110.0,4.2
851,2015/10/30,2.5,6.6,87.8,6340.0,1.6,6.8,269.0,6975.0,7.3,275.0,4460.0,5.7,500.0,500.0,99.0,3.1
852,2015/10/31,2.2,6.7,20.3,6070.0,1.6,6.9,260.0,6960.0,7.3,281.0,4490.0,6.2,500.0,480.0,117.0,3.3
853,2015/11/1,2.1,6.6,29.8,5910.0,1.3,6.9,245.5,6675.0,7.3,288.0,4550.0,5.6,500.0,465.0,106.0,3.4
854,2015/11/2,2.3,6.5,14.3,6040.0,1.4,6.6,246.0,6720.0,7.1,279.0,4590.0,5.2,500.0,450.0,97.0,2.9
855,2015/11/3,2.4,6.6,263.3,5975.0,3.2,6.5,295.0,6645.0,7.1,283.0,4630.0,5.4,500.0,440.0,94.0,2.4
856,2015/11/4,2.4,6.5,394.0,5905.0,2.6,6.7,326.8,6835.0,7.1,281.0,4510.0,8.5,500.0,6720.0,97.0,2.0
857,2015/11/5,2.3,6.5,500.0,5910.0,2.0,6.7,307.8,6395.0,7.2,276.0,4570.0,8.1,500.0,7165.0,107.0,2.4
858,2015/11/6,2.9,6.6,450.0,5900.0,3.5,6.8,369.8,6580.0,7.3,274.0,4585.0,8.0,500.0,7245.0,105.0,2.3
859,2015/11/7,3.0,6.5,500.0,5875.0,3.2,6.8,372.0,6640.0,7.2,284.0,4570.0,7.9,500.0,7580.0,109.0,2.9
860,2015/11/8,2.9,6.6,500.0,5765.0,2.9,6.9,316.0,6405.0,7.3,290.0,4610.0,8.0,500.0,7515.0,119.0,2.6
861,2015/11/9,3.0,6.5,500.0,5920.0,3.1,6.8,325.2,6450.0,7.2,285.0,4590.0,7.9,500.0,7490.0,81.0,2.3
862,2015/11/10,3.5,6.6,500.0,5950.0,4.9,6.9,439.0,6605.0,7.2,175.0,4585.0,8.2,500.0,8090.0,59.0,2.2
863,2015/11/11,3.5,6.6,500.0,5950.0,4.9,6.9,439.0,6605.0,7.2,175.0,4585.0,8.2,500.0,8090.0,59.0,2.2
864,2015/11/12,2.6,6.5,500.0,5919.0,3.2,6.8,402.0,6800.0,7.1,166.0,4525.0,8.2,500.0,7713.0,88.0,2.4
865,2015/11/13,2.2,6.5,500.0,6270.0,3.3,6.7,403.3,6250.0,7.1,193.0,4385.0,8.2,500.0,7310.0,84.0,2.0
866,2015/11/14,2.0,6.4,500.0,5470.0,3.2,6.7,364.5,5965.0,7.2,173.0,4240.0,8.2,500.0,6795.0,117.0,2.9
867,2015/11/15,2.4,6.4,500.0,5405.0,4.0,6.7,411.3,5500.0,7.2,183.0,4280.0,8.1,500.0,6920.0,89.0,2.9
868,2015/11/16,2.7,6.5,500.0,5390.0,3.5,6.7,354.0,5790.0,7.2,200.0,4310.0,8.3,500.0,6680.0,85.0,3.5
869,2015/11/17,2.4,6.5,500.0,5675.0,2.5,6.7,331.8,5805.0,7.2,197.0,4350.0,8.1,500.0,6735.0,70.5,3.4
870,2015/11/18,2.3,6.4,31.0,8550.0,1.6,6.5,350.0,8405.0,7.1,193.0,8740.0,8.0,500.0,8820.0,108.0,3.2
871,2015/11/19,2.3,6.3,60.0,8950.0,3.0,6.4,374.5,8840.0,7.1,260.0,8560.0,7.5,500.0,8940.0,89.0,3.6
872,2015/11/20,2.2,6.4,66.0,8850.0,3.1,6.5,364.5,8750.0,7.1,257.0,8650.0,8.0,500.0,8850.0,91.0,3.5
873,2015/11/21,2.7,6.4,74.0,8575.0,3.4,6.6,327.5,8145.0,7.1,236.0,8605.0,8.2,500.0,8770.0,85.0,3.3
874,2015/11/22,3.3,6.5,72.0,8715.0,3.2,6.7,389.5,7755.0,7.2,228.0,8405.0,8.0,500.0,9145.0,0.0,3.1
875,2015/11/23,2.7,6.4,24.0,8370.0,2.7,6.7,319.0,7995.0,7.2,244.0,8415.0,8.4,500.0,9040.0,0.0,3.6
876,2015/11/24,2.6,6.5,12.3,8385.0,3.1,6.7,355.8,8015.0,7.2,255.0,8300.0,8.2,500.0,9055.0,0.0,2.7
877,2015/11/25,2.6,6.4,33.0,8425.0,2.4,6.6,331.5,8000.0,7.2,250.0,8345.0,8.1,500.0,9610.0,0.0,2.4
878,2015/11/26,3.0,6.4,500.0,8730.0,2.7,6.5,332.0,9055.0,7.2,253.0,8480.0,7.9,500.0,9960.0,0.0,3.1
879,2015/11/27,2.9,6.5,500.0,8585.0,2.1,6.6,340.0,8190.0,7.2,214.0,8340.0,8.4,500.0,9430.0,9.0,4.6
880,2015/11/28,3.5,6.5,500.0,8405.0,2.8,6.6,348.0,8195.0,7.2,209.0,8425.0,8.2,500.0,9830.0,0.0,4.4
881,2015/11/29,2.4,6.5,500.0,8470.0,1.5,6.7,319.5,8205.0,7.2,236.0,8080.0,8.6,500.0,9445.0,0.0,5.1
882,2015/11/30,3.3,6.5,500.0,8445.0,3.0,6.7,372.0,7915.0,7.2,221.0,8145.0,8.5,500.0,9785.0,0.0,4.6
883,2015/12/1,3.2,6.3,500.0,8075.0,2.7,6.5,353.8,7995.0,7.1,250.0,8240.0,8.0,500.0,9990.0,0.0,6.5
884,2015/12/2,3.0,6.4,500.0,8570.0,3.2,6.6,358.0,7730.0,7.1,244.0,8270.0,8.1,500.0,9960.0,0.0,6.8
885,2015/12/3,2.4,6.3,500.0,8620.0,2.1,6.4,336.8,8015.0,7.0,232.0,8050.0,7.7,500.0,10150.0,0.0,5.8
886,2015/12/4,2.9,6.4,500.0,8105.0,2.6,6.5,371.8,7580.0,7.1,296.0,8020.0,8.1,500.0,10255.0,0.0,5.1
887,2015/12/5,2.9,6.3,500.0,8220.0,2.8,6.5,370.5,7750.0,7.1,239.0,7810.0,8.3,500.0,10130.0,0.0,5.5
888,2015/12/6,3.5,6.5,500.0,8150.0,2.9,6.7,351.3,7830.0,7.2,247.0,7745.0,8.5,500.0,9700.0,0.0,5.6
889,2015/12/7,2.4,6.4,500.0,8450.0,2.2,6.6,369.3,7765.0,7.1,260.0,8145.0,8.3,500.0,9125.0,0.0,5.2
890,2015/12/8,3.6,6.6,500.0,8360.0,2.8,6.8,366.3,7465.0,7.2,248.0,8044.0,8.3,500.0,9121.0,0.0,5.0
891,2015/12/9,3.3,6.5,500.0,8290.0,3.3,6.8,378.5,7930.0,7.2,284.0,7905.0,8.4,500.0,9310.0,0.0,5.3
892,2015/12/10,3.2,6.5,500.0,8410.0,3.2,6.7,360.3,7595.0,7.2,279.0,8085.0,8.3,500.0,9340.0,0.0,3.4
893,2015/12/11,3.1,6.5,500.0,8205.0,2.2,6.6,366.0,7395.0,7.2,273.0,8345.0,8.1,500.0,9320.0,0.0,3.4
894,2015/12/12,2.4,6.4,500.0,7835.0,2.4,6.6,373.0,7820.0,7.2,300.0,7635.0,8.2,500.0,8790.0,0.0,3.4
895,2015/12/13,2.5,6.5,500.0,8100.0,3.4,6.7,365.0,7665.0,7.2,297.0,7875.0,8.6,500.0,8905.0,0.0,3.9
896,2015/12/14,2.6,6.4,500.0,7990.0,3.2,6.5,388.3,7305.0,7.1,291.0,7800.0,8.3,500.0,8830.0,0.0,3.7
897,2015/12/15,3.1,6.4,500.0,8025.0,3.1,6.6,389.3,7175.0,7.1,285.0,7650.0,8.1,500.0,8870.0,0.0,3.6
898,2015/12/16,2.9,6.5,500.0,8170.0,3.6,6.7,401.8,7770.0,7.1,289.0,7775.0,8.3,500.0,8964.0,0.0,3.0
899,2015/12/17,4.0,6.5,500.0,8385.0,4.1,6.6,392.0,8500.0,7.1,301.0,8095.0,8.2,500.0,9805.0,0.0,3.8
900,2015/12/18,2.9,6.5,500.0,8355.0,3.6,6.7,390.8,7535.0,7.3,293.0,7865.0,8.5,500.0,8800.0,0.0,4.3
901,2015/12/19,3.0,6.4,500.0,8235.0,4.0,6.6,392.0,7435.0,7.1,278.0,7825.0,8.3,500.0,8685.0,0.0,4.3
902,2015/12/20,2.6,6.5,500.0,8385.0,3.4,6.7,381.8,7825.0,7.2,295.0,8070.0,8.4,500.0,8730.0,0.0,4.2
903,2015/12/21,2.7,6.4,500.0,8365.0,3.3,6.7,385.0,7310.0,7.1,302.0,7945.0,8.4,500.0,8560.0,0.0,4.5
904,2015/12/22,2.4,6.4,500.0,8235.0,2.5,6.7,389.0,7765.0,7.1,306.0,7855.0,8.4,500.0,8650.0,0.0,4.2
905,2015/12/23,4.1,6.5,500.0,8590.0,4.4,6.7,381.0,7780.0,7.0,301.0,9360.0,8.0,500.0,9200.0,0.0,3.2
906,2015/12/24,2.8,6.4,500.0,8345.0,3.9,6.7,397.5,7660.0,7.2,310.0,8275.0,8.4,500.0,8925.0,0.0,3.9
907,2015/12/25,2.7,6.5,500.0,8260.0,3.6,6.7,393.8,7600.0,7.2,310.0,8010.0,8.8,500.0,8770.0,0.0,3.7
908,2015/12/26,3.3,6.4,500.0,8220.0,3.5,6.7,396.0,7535.0,7.2,309.0,8190.0,8.3,500.0,8980.0,0.0,3.5
