,C10 14�J�B��02�B��q�y�ʤ���,C10 14�J�B��02�]�o��1�ͪ�ū�,C10 14�J�B��02�N����2�ͪ�ū�,C10 14�J �B���N�o��ŮtPID PV��,CR1 C/T To 14�J�B���N�o���503,L8BH L70 Outside Air Enthalpy
2020/6/3 03:50,60.5,1.98,1.3,5.97,29.43,64.53
2020/6/3 04:00,60.35,1.98,1.3,5.97,29.53,64.42
2020/6/3 04:10,60.55,1.98,1.3,5.97,29.53,64.48
2020/6/3 04:20,60.35,1.98,1.3,6.08,29.43,64.7
2020/6/3 04:30,60.35,1.98,1.3,6.09,29.33,64.76
2020/6/3 04:40,60.25,1.98,1.3,5.89,29.43,65.34
2020/6/3 04:50,60.4,2,1.28,6,29.38,65.36
2020/6/3 05:00,60.4,2,1.28,6,29.38,64.87
2020/6/3 05:10,60.5,2,1.28,6,29.5,65
2020/6/3 05:20,60.19,2,1.28,6.12,29.4,65.15
2020/6/3 05:30,60.35,2,1.28,6,29.4,65.29
2020/6/3 05:40,60.6,2,1.28,5.8,29.72,66.21
2020/6/3 05:50,60.74,2,1.28,6.14,29.51,67.47
2020/6/3 06:00,60.95,2,1.28,5.82,29.6,67.96
2020/6/3 06:10,61.35,2,1.28,6.05,29.82,68.34
2020/6/3 06:20,60.85,2,1.28,6.35,29.3,68.81
2020/6/3 06:30,60.3,2,1.28,5.77,29.28,69.37
2020/6/3 06:40,60.2,2,1.28,5.77,29.5,70.38
2020/6/3 06:50,60.55,2,1.28,5.98,29.6,71.05
2020/6/3 07:00,60.7,2,1.28,6.08,29.5,71.61
2020/6/3 07:10,60.9,2,1.28,5.96,29.5,71.49
2020/6/3 07:20,60.95,2,1.28,6.08,29.3,71.5
2020/6/3 07:30,61.25,2,1.28,5.87,29.6,71.18
2020/6/3 07:40,61.45,2,1.28,6.21,29.62,70.65
2020/6/3 07:50,61.25,2,1.28,6.06,29.3,71.68
2020/6/3 08:00,61.15,2,1.28,5.96,29.4,71.65
2020/6/3 08:10,61.31,2,1.28,5.96,29.4,71.58
2020/6/3 08:20,61.25,2,1.28,5.97,29.5,71.53
2020/6/3 08:30,61.2,2,1.28,5.74,29.6,72.12
2020/6/3 08:40,61.7,2,1.28,6.17,29.6,71.19
2020/6/3 08:50,62.75,2,1.28,6.09,29.72,72.24
2020/6/3 09:00,62,2,1.28,6.17,29.4,69.44
2020/6/3 09:10,60.9,2,1.28,5.71,29.4,70.68
2020/6/3 09:20,60.9,2,1.28,5.82,29.5,70.58
2020/6/3 09:30,60.95,2,1.28,5.92,29.6,71.1
2020/6/3 09:40,60.9,2,1.28,6.03,29.62,70.78
2020/6/3 09:50,61.15,2,1.28,6.16,29.4,70.61
2020/6/3 10:00,60.45,2,1.28,5.82,29.38,70.27
2020/6/3 10:10,60.6,2,1.28,5.82,29.62,70.67
2020/6/3 10:20,,,,,,72.1
2020/6/3 10:30,,,,,,70.87
2020/6/3 10:40,60.1,1.97,1.29,5.79,29.59,71.32
2020/6/3 10:50,59.84,1.97,1.29,5.9,29.69,71.74
2020/6/3 11:00,59.95,1.96,1.29,5.99,29.54,72.11
2020/6/3 11:10,59.74,1.96,1.29,6,29.44,71.64
2020/6/3 11:20,60,1.96,1.29,6.11,29.31,73.52
2020/6/3 11:30,61.25,1.96,1.29,6,29.64,73.66
2020/6/3 11:40,61.65,1.96,1.29,6.21,29.54,72.52
2020/6/3 11:50,61.8,1.96,1.29,6.21,29.44,72.39
2020/6/3 12:00,62.1,1.96,1.29,5.99,29.43,73.26
2020/6/3 12:10,62.05,2.06,1.29,6.08,29.53,74.02
2020/6/3 12:20,62.45,2.06,1.29,5.97,29.64,73.82
2020/6/3 12:30,62.7,2.06,1.29,6.19,29.64,74.2
2020/6/3 12:40,62.35,2.06,1.29,6.08,29.44,73.75
2020/6/3 12:50,61.85,2.06,1.29,6.08,29.22,73.01
2020/6/3 13:00,61.9,2.06,1.29,5.87,29.43,73.51
2020/6/3 13:10,62,2.06,1.29,5.79,29.54,73.31
2020/6/3 13:20,61.9,2.06,1.29,6.03,29.44,73.22
2020/6/3 13:30,61.95,2.06,1.29,6.03,29.44,72.85
2020/6/3 13:40,61.95,2.06,1.29,5.79,29.54,72.79
2020/6/3 13:50,62.25,2.06,1.29,6,29.54,72.79
2020/6/3 14:00,62.1,2.06,1.29,6.11,29.44,72.59
2020/6/3 14:10,61.95,2.06,1.29,5.9,29.57,72.56
2020/6/3 14:20,61.95,2.06,1.29,6.02,29.57,73.37
2020/6/3 14:30,62,2.06,1.29,6.02,29.57,72.43
2020/6/3 14:40,61.65,2.06,1.29,6.02,29.47,72.88
2020/6/3 14:50,61.4,2.06,1.29,5.91,29.47,71.83
2020/6/3 15:00,61,2.06,1.29,5.91,29.47,72.97
2020/6/3 15:10,61.15,2.06,1.29,5.91,29.57,73.16
2020/6/3 15:20,61.55,2.06,1.29,6.02,29.57,72.97
2020/6/3 15:30,61.7,2.06,1.29,6.04,29.54,71.72
2020/6/3 15:40,61.8,2.06,1.29,5.94,29.54,72.53
2020/6/3 15:50,61.6,2.06,1.29,6.04,29.54,73
2020/6/3 16:00,61.75,2.06,1.29,5.94,29.54,71.61
2020/6/3 16:10,61.8,2.06,1.29,6.16,29.33,70.26
2020/6/3 16:20,62.15,2.06,1.29,6.04,29.44,71.39
2020/6/3 16:30,62.6,2.06,1.29,5.95,29.66,70.4
2020/6/3 16:40,62.1,2.06,1.29,6.17,29.33,69.35
2020/6/3 16:50,61.45,2.06,1.29,5.91,29.33,69.12
2020/6/3 17:00,61.15,2.06,1.29,5.92,29.54,69.26
2020/6/3 17:10,61.2,2.06,1.29,5.9,29.64,69.39
2020/6/3 17:20,61.1,2.06,1.29,6,29.64,69.24
2020/6/3 17:30,61.2,2.06,1.29,6,29.54,69.13
2020/6/3 17:40,60.85,2.06,1.29,6,29.44,68.56
2020/6/3 17:50,60.9,2.06,1.29,5.89,29.64,68.71
2020/6/3 18:00,61.1,2.06,1.29,6.24,29.54,68.92
2020/6/3 18:10,60.99,2.06,1.29,6.02,29.44,68.76
2020/6/3 18:20,60.85,2.06,1.29,6.02,29.33,68.29
2020/6/3 18:30,61.25,2.06,1.29,5.76,29.53,69.52
2020/6/3 18:40,62.45,2.06,1.29,5.97,29.75,70.47
2020/6/3 18:50,63.2,2.06,1.29,6.29,29.75,70.32
2020/6/3 19:00,62.95,2.06,1.29,6.18,29.53,70.18
2020/6/3 19:10,62.6,2.06,1.39,5.96,29.22,69.57
2020/6/3 19:20,62.6,2.06,1.39,5.86,29.43,69.52
2020/6/3 19:30,62.15,2.06,1.39,5.97,29.43,69
2020/6/3 19:40,61.85,2.06,1.39,5.97,29.43,68.73
2020/6/3 19:50,61.55,2.06,1.39,5.87,29.43,68.91
2020/6/3 20:00,61.65,2.06,1.39,5.87,29.43,68.85
2020/6/3 20:10,61.65,2.06,1.39,5.97,29.53,69.13
2020/6/3 20:20,61.9,2.06,1.39,6.08,29.53,69.26
2020/6/3 20:30,61.95,2.06,1.39,6.08,29.53,68.94
2020/6/3 20:40,62,2.06,1.39,5.98,29.64,68.97
2020/6/3 20:50,62.15,2.06,1.39,6.09,29.54,68.04
2020/6/3 21:00,62.25,2.06,1.39,5.97,29.54,67.91
2020/6/3 21:10,61.95,2.06,1.39,5.95,29.43,67.99
2020/6/3 21:20,62.3,2.06,1.39,6.04,29.53,67.78
2020/6/3 21:30,62.29,2.06,1.39,6.04,29.53,67.39
2020/6/3 21:40,62.31,2.06,1.39,5.93,29.53,67.84
2020/6/3 21:50,62.45,2.06,1.39,5.91,29.43,67.89
2020/6/3 22:00,62.25,2.06,1.39,6.03,29.64,68.02
2020/6/3 22:10,62.65,2.06,1.39,6.02,29.75,67.55
2020/6/3 22:20,62.4,2.06,1.39,6.23,29.44,67.77
2020/6/3 22:30,62,2.06,1.39,6.13,29.21,67.78
2020/6/3 22:40,62.05,2.06,1.39,5.79,29.43,67.86
2020/6/3 22:50,62.2,2.06,1.39,5.9,29.53,68.24
2020/6/3 23:00,62.1,2.06,1.39,6.01,29.64,68.24
2020/6/3 23:10,62.35,2.06,1.39,6.13,29.54,68.7
2020/6/3 23:20,62.65,2.06,1.39,6.01,29.64,68.71
2020/6/3 23:30,62.95,2.06,1.39,6,29.64,68.18
2020/6/3 23:40,63.1,2.06,1.39,6,29.54,67.37
2020/6/3 23:50,62.81,2.06,1.39,6.1,29.44,66.81
2020/6/4 00:00,62.95,2.06,1.39,5.99,29.44,66.2
2020/6/4 00:10,62.15,2.06,1.39,5.99,29.33,65.27
2020/6/4 00:20,61.91,2.06,1.39,5.78,29.64,65.04
2020/6/4 00:30,61.05,2.06,1.29,6.21,29.44,65.05
2020/6/4 00:40,60.74,2.06,1.29,5.97,29.44,65.01
2020/6/4 00:50,60.6,2.06,1.29,5.97,29.33,65.13
2020/6/4 01:00,60.75,2.06,1.29,5.97,29.33,65.19
2020/6/4 01:10,61.15,2.06,1.29,5.87,29.53,66.44
2020/6/4 01:20,61.8,2.06,1.29,5.97,29.64,66.74
2020/6/4 01:30,62.3,2.06,1.29,6.09,29.64,66.73
2020/6/4 01:40,62.56,2.06,1.29,6.09,29.54,66.19
2020/6/4 01:50,62.3,2.06,1.29,5.99,29.54,66.34
2020/6/4 02:00,61.7,2.06,1.29,5.88,29.54,66.19
2020/6/4 02:10,61.05,2.06,1.29,5.99,29.44,66.8
2020/6/4 02:20,61.05,2.06,1.29,5.89,29.44,66.92
2020/6/4 02:30,61,2.06,1.29,5.89,29.44,67.07
2020/6/4 02:40,60.55,2.06,1.29,6,29.33,66.67
2020/6/4 02:50,61,2.06,1.29,5.88,29.53,66.38
2020/6/4 03:00,61,2.06,1.29,5.99,29.64,66.27
2020/6/4 03:10,60.8,2.06,1.29,6.09,29.64,66.18
2020/6/4 03:20,60.85,2.06,1.29,6.09,29.33,66.15
2020/6/4 03:30,60.65,2.06,1.29,5.97,29.43,65.93
2020/6/4 03:40,60.3,2.06,1.29,5.97,29.33,66.03
2020/6/4 03:50,60.09,2.06,1.29,5.97,29.33,65.83
2020/6/4 04:00,59.85,2.06,1.29,6.09,29.33,65.64
2020/6/4 04:10,60.2,2.06,1.29,5.87,29.53,65.62
2020/6/4 04:20,60.3,2.06,1.29,5.98,29.53,65.62
2020/6/4 04:30,60.1,2.06,1.29,5.98,29.53,64.93
2020/6/4 04:40,60.05,2.06,1.29,6.09,29.43,64.28
2020/6/4 04:50,60,2.06,1.29,5.85,29.53,64.23
2020/6/4 05:00,60,2.06,1.29,5.95,29.53,64.18
2020/6/4 05:10,59.95,2.06,1.29,5.95,29.53,63.7
2020/6/4 05:20,59.85,2.06,1.29,6.05,29.33,63.4
2020/6/4 05:30,59.45,2.06,1.29,5.84,29.44,63.64
2020/6/4 05:40,59.85,1.96,1.29,5.95,29.54,64.48
2020/6/4 05:50,59.8,1.96,1.29,5.95,29.54,65.18
2020/6/4 06:00,59.85,1.96,1.29,6.05,29.64,65.55
2020/6/4 06:10,59.8,1.96,1.29,6.05,29.54,66
2020/6/4 06:20,59.85,1.96,1.29,5.95,29.54,66.39
2020/6/4 06:30,59.95,1.96,1.29,6.05,29.54,66.66
2020/6/4 06:40,60.24,1.96,1.29,6.05,29.54,66.8
2020/6/4 06:50,60.4,1.96,1.29,5.93,29.66,67.38
2020/6/4 07:00,60.4,1.96,1.29,6.25,29.44,67.75
2020/6/4 07:10,60.9,1.96,1.29,6.02,29.57,67.96
2020/6/4 07:20,61.05,1.96,1.29,6.02,29.57,68.31
2020/6/4 07:30,61,1.96,1.29,6.02,29.57,68.99
2020/6/4 07:40,60.95,1.96,1.29,6.02,29.57,69.33
2020/6/4 07:50,60.85,1.96,1.29,6.02,29.57,69.62
2020/6/4 08:00,61,1.96,1.29,6.03,29.57,70.13
2020/6/4 08:10,61,1.96,1.29,6.03,29.57,70.55
2020/6/4 08:20,60.7,1.96,1.29,6.03,29.57,70.76
2020/6/4 08:30,61.15,1.96,1.29,5.92,29.67,71.12
2020/6/4 08:40,61.81,1.96,1.29,6.04,29.67,71.81
2020/6/4 08:50,62.05,1.96,1.29,6.15,29.57,71.78
2020/6/4 09:00,61.95,1.96,1.29,6.14,29.46,71.68
2020/6/4 09:10,61.4,2.06,1.29,6.03,29.24,71.97
2020/6/4 09:20,61.05,2.06,1.29,5.91,29.46,70.85
2020/6/4 09:30,60.85,2.06,1.29,5.81,29.57,70.92
2020/6/4 09:40,60.6,2.06,1.29,5.91,29.57,71.27
2020/6/4 09:50,61,2.06,1.29,6.16,29.47,70.47
2020/6/4 10:00,60.7,2.06,1.29,6.16,29.37,69.77
2020/6/4 10:10,60.4,2.06,1.29,6.04,29.25,69.63
2020/6/4 10:20,60.6,2.06,1.29,5.83,29.57,69.59
2020/6/4 10:30,60.5,2.06,1.29,5.94,29.67,71.06
2020/6/4 10:40,60.85,2.06,1.29,6.05,29.67,71.06
2020/6/4 10:50,60.75,2.06,1.29,6.05,29.67,71.04
2020/6/4 11:00,60.4,2.06,1.29,6.02,29.37,71.33
2020/6/4 11:10,60.95,2.06,1.29,5.92,29.57,71.29
2020/6/4 11:20,61.75,2.06,1.29,6.02,29.57,71.63
2020/6/4 11:30,61.65,2.06,1.29,6.02,29.47,71.27
2020/6/4 11:40,61.55,2.06,1.29,6.13,29.33,72.08
2020/6/4 11:50,60.95,2.06,1.29,6.14,29.33,71.4
2020/6/4 12:00,60.9,2.06,1.29,5.92,29.43,72.1
2020/6/4 12:10,61.19,2.06,1.29,5.92,29.53,72.96
2020/6/4 12:20,61.7,2.06,1.29,5.92,29.64,73.31
2020/6/4 12:30,62.05,2.06,1.29,6.1,29.54,72.83
2020/6/4 12:40,62.29,2.06,1.29,6.11,29.53,72.5
2020/6/4 12:50,62.2,2.06,1.29,6.01,29.53,71.62
2020/6/4 13:00,62.25,2.06,1.29,6.12,29.54,72.2
2020/6/4 13:10,62.15,2.06,1.29,6.01,29.44,71.75
2020/6/4 13:20,62.15,2.06,1.29,6,29.44,72.76
2020/6/4 13:30,63.25,2.06,1.29,5.9,29.66,75.66
2020/6/4 13:40,65.35,2.06,1.39,6.21,29.66,75.84
2020/6/4 13:50,66.2,2.06,1.5,6.12,29.66,75.48
2020/6/4 14:00,65.6,2.06,1.5,6.22,29.66,74.87
2020/6/4 14:10,64.39,2.06,1.5,6.12,29.44,74.82
2020/6/4 14:20,63.3,2.06,1.4,5.9,29.33,73.84
2020/6/4 14:30,62.44,2.06,1.4,5.79,29.43,74.47
2020/6/4 14:40,62.25,2.06,1.4,5.9,29.53,75.59
2020/6/4 14:50,62.9,2.06,1.4,6.01,29.53,75.24
2020/6/4 15:00,63.55,2.06,1.4,6.13,29.4,74.88
2020/6/4 15:10,63.99,2.06,1.4,6.13,29.4,74.2
2020/6/4 15:20,63.95,2.06,1.4,6.03,29.5,74.4
2020/6/4 15:30,63.75,2.06,1.4,6.01,29.4,74.5
2020/6/4 15:40,63.45,2.06,1.4,5.87,29.5,74.89
2020/6/4 15:50,63.45,2.06,1.4,5.87,29.6,74.04
2020/6/4 16:00,63.7,2.06,1.4,6.18,29.62,74.03
2020/6/4 16:10,63.45,2.06,1.4,6.08,29.4,73.42
2020/6/4 16:20,63.5,2.06,1.4,5.96,29.5,73.56
2020/6/4 16:30,63.56,2.06,1.4,5.96,29.5,73.33
2020/6/4 16:40,63.35,2.06,1.4,6.07,29.4,73.44
2020/6/4 16:50,63.15,2.06,1.4,6.07,29.3,73.11
2020/6/4 17:00,63.29,2.06,1.4,5.85,29.5,72.77
2020/6/4 17:10,63.25,2.06,1.4,6.07,29.6,73.09
2020/6/4 17:20,63.4,2.06,1.4,6.07,29.62,71.92
2020/6/4 17:30,63.1,2.06,1.4,6.07,29.3,71.23
2020/6/4 17:40,62.99,2.06,1.4,5.97,29.4,71.15
2020/6/4 17:50,62.85,2.06,1.4,6,29.5,70.68
2020/6/4 18:00,62.4,2.06,1.4,6,29.4,71.05
2020/6/4 18:10,62.24,2.06,1.4,6.03,29.4,71.38
2020/6/4 18:20,62.45,2.06,1.4,5.92,29.5,71.73
2020/6/4 18:30,62.7,2.06,1.4,5.92,29.6,72.6
2020/6/4 18:40,62.8,2.06,1.4,6.12,29.51,72.48
2020/6/4 18:50,63.45,2.06,1.4,6.11,29.51,72.09
2020/6/4 19:00,63.6,2.06,1.4,6,29.62,73.1
2020/6/4 19:10,63.9,2.06,1.4,6.1,29.72,73.35
2020/6/4 19:20,63.75,2.06,1.4,6.1,29.51,72.56
2020/6/4 19:30,63.4,2.06,1.4,5.99,29.4,71.56
2020/6/4 19:40,62.4,2.06,1.4,5.97,29.18,68.79
2020/6/4 19:50,61.8,2.06,1.4,5.76,29.38,68.5
2020/6/4 20:00,61.25,2.06,1.29,5.87,29.5,68.58
2020/6/4 20:10,60.99,2.06,1.29,6.01,29.4,68.3
2020/6/4 20:20,60.8,2.06,1.29,5.9,29.5,68.13
2020/6/4 20:30,61.25,2.06,1.29,5.88,29.6,68.76
2020/6/4 20:40,61.8,2.06,1.29,5.98,29.62,69.67
2020/6/4 20:50,62.65,2.06,1.29,6.09,29.72,70.21
2020/6/4 21:00,62.85,2.06,1.29,6.19,29.62,69.95
2020/6/4 21:10,63.1,2.06,1.29,6.09,29.62,69.91
2020/6/4 21:20,62.9,2.06,1.29,6.11,29.51,70.11
2020/6/4 21:30,62.95,2.06,1.29,6,29.51,70.15
2020/6/4 21:40,62.75,2.06,1.29,6,29.62,70.3
2020/6/4 21:50,62.6,2.06,1.29,6,29.62,69.7
2020/6/4 22:00,62.51,2.06,1.29,6,29.51,69.76
2020/6/4 22:10,62.2,2.06,1.29,6,29.4,68.7
2020/6/4 22:20,61.81,2.06,1.29,6,29.3,68.53
2020/6/4 22:30,61.75,2.06,1.29,5.9,29.4,68.71
2020/6/4 22:40,61.45,2.06,1.29,6.02,29.3,68.82
2020/6/4 22:50,61.85,2.06,1.29,5.91,29.5,68.96
2020/6/4 23:00,62,2.06,1.29,6.01,29.6,69.14
2020/6/4 23:10,62.25,2.06,1.29,6.12,29.6,68.87
2020/6/4 23:20,61.95,2.06,1.29,6.12,29.4,68.72
2020/6/4 23:30,62.15,2.06,1.29,6.02,29.5,68.96
2020/6/4 23:40,61.75,2.06,1.29,5.92,29.5,69.15
2020/6/4 23:50,61.6,2.06,1.29,5.92,29.6,69.06
2020/6/5 00:00,61.35,2.06,1.29,6.04,29.6,69.33
2020/6/5 00:10,61.4,2.06,1.29,6.04,29.6,69.22
2020/6/5 00:20,61.45,2.06,1.29,5.94,29.5,69.09
2020/6/5 00:30,61.35,2.06,1.29,6.05,29.5,69.03
2020/6/5 00:40,61.49,2.06,1.29,5.84,29.5,69.3
2020/6/5 00:50,61.79,2.06,1.29,5.95,29.5,69.62
2020/6/5 01:00,62.05,2.06,1.29,6.05,29.5,69.56
2020/6/5 01:10,62.4,2.06,1.29,6.05,29.5,69.34
2020/6/5 01:20,62.35,2.06,1.29,5.94,29.5,69.22
2020/6/5 01:30,62.45,2.06,1.29,6.04,29.4,69.09
2020/6/5 01:40,62.15,2.06,1.29,6.04,29.4,68.62
2020/6/5 01:50,62.1,2.06,1.29,6.05,29.4,68.39
2020/6/5 02:00,62.2,2.06,1.29,5.84,29.6,68.56
2020/6/5 02:10,62.2,2.06,1.29,5.95,29.6,68.41
2020/6/5 02:20,62,2.06,1.29,6.05,29.5,68.27
2020/6/5 02:30,61.5,2.06,1.29,5.94,29.5,68.39
2020/6/5 02:40,61.65,2.06,1.29,5.94,29.5,68.58
2020/6/5 02:50,61.81,2.06,1.29,5.94,29.5,68.73
2020/6/5 03:00,61.65,2.06,1.29,5.94,29.6,68.8
2020/6/5 03:10,61.6,2.06,1.29,5.93,29.57,68.07
2020/6/5 03:20,61.3,2.06,1.29,6.03,29.47,67.16
2020/6/5 03:30,60.35,2.06,1.29,5.92,29.37,65.7
2020/6/5 03:40,59.85,2.06,1.29,5.92,29.25,65.11
2020/6/5 03:50,59.5,2.06,1.29,5.81,29.35,64.58
2020/6/5 04:00,59.34,1.96,1.29,5.92,29.46,64.11
2020/6/5 04:10,59.19,1.96,1.29,6.02,29.46,63.98
2020/6/5 04:20,59.2,1.96,1.29,5.92,29.46,64.19
2020/6/5 04:30,59.4,1.96,1.29,6.05,29.46,64.41
2020/6/5 04:40,59.74,1.96,1.29,6.03,29.67,64.45
2020/6/5 04:50,59.84,1.96,1.29,6.03,29.57,64.37
2020/6/5 05:00,59.99,1.96,1.29,6.03,29.47,64.05
2020/6/5 05:10,59.84,1.96,1.29,6.03,29.47,63.96
2020/6/5 05:20,60.19,1.96,1.29,5.93,29.47,63.88
2020/6/5 05:30,60.5,1.96,1.29,6.03,29.47,63.95
2020/6/5 05:40,60.5,1.96,1.29,6.03,29.47,64.03
2020/6/5 05:50,60.25,1.96,1.29,6.03,29.47,64.49
2020/6/5 06:00,60.25,1.96,1.29,6.03,29.37,64.73
2020/6/5 06:10,60.35,1.96,1.29,5.93,29.47,64.89
2020/6/5 06:20,60.6,1.96,1.29,5.93,29.57,65.11
2020/6/5 06:30,60.6,1.96,1.29,6.03,29.57,65.49
2020/6/5 06:40,60.6,1.96,1.29,6.03,29.57,65.39
2020/6/5 06:50,60.35,1.96,1.29,5.92,29.47,65.45
2020/6/5 07:00,60.2,1.96,1.29,6.03,29.47,65.32
2020/6/5 07:10,60.15,1.96,1.29,6.03,29.47,65.2
2020/6/5 07:20,59.59,1.96,1.29,5.93,29.47,65.49
2020/6/5 07:30,59.45,1.96,1.29,6.03,29.24,65.36
2020/6/5 07:40,59.25,1.96,1.29,5.82,29.47,65.12
2020/6/5 07:50,59.3,1.96,1.29,5.92,29.67,66.68
2020/6/5 08:00,59.79,1.96,1.29,6.16,29.67,67.6
2020/6/5 08:10,60.2,1.96,1.29,6.16,29.57,68.58
2020/6/5 08:20,60.2,1.96,1.29,6.06,29.47,67.77
2020/6/5 08:30,60.25,1.96,1.29,5.95,29.5,68.28
2020/6/5 08:40,60.75,1.96,1.29,6.16,29.3,68.53
2020/6/5 08:50,61.7,1.96,1.29,5.93,29.6,69.51
2020/6/5 09:00,61.65,1.96,1.29,6.04,29.72,70.01
2020/6/5 09:10,61.05,1.96,1.29,6.17,29.4,69.85
2020/6/5 09:20,61.1,1.96,1.29,6.07,29.3,70.63
2020/6/5 09:30,60.7,1.96,1.29,5.76,29.5,70.94
2020/6/5 09:40,60.7,1.96,1.29,5.88,29.6,70.04
2020/6/5 09:50,60.31,1.96,1.29,5.99,29.5,71.21
2020/6/5 10:00,60.75,1.96,1.29,6.01,29.62,71.78
2020/6/5 10:10,60.9,1.96,1.29,6.01,29.62,71.94
2020/6/5 10:20,61.7,1.96,1.29,6.12,29.72,70.96
2020/6/5 10:30,61.3,1.96,1.29,6.13,29.51,70.02
2020/6/5 10:40,61.15,1.96,1.29,5.9,29.5,71.2
2020/6/5 10:50,61.2,1.96,1.29,5.9,29.5,71.89
2020/6/5 11:00,61.7,1.96,1.29,5.91,29.6,72.03
2020/6/5 11:10,61.95,1.96,1.29,6.01,29.6,71.63
2020/6/5 11:20,62.3,1.96,1.29,5.9,29.72,72.65
2020/6/5 11:30,62.3,1.96,1.29,6.11,29.62,71.12
2020/6/5 11:40,61.99,1.96,1.29,6.01,29.51,73.08
2020/6/5 11:50,61.9,1.96,1.29,6.01,29.51,72.88
2020/6/5 12:00,61.45,1.96,1.29,6.01,29.4,72.82
2020/6/5 12:10,61.55,1.96,1.29,5.91,29.5,72.71
2020/6/5 12:20,61.75,1.96,1.29,5.91,29.6,74.44
2020/6/5 12:30,62.5,1.96,1.29,6.22,29.62,75.3
2020/6/5 12:40,62.9,2.06,1.29,6.11,29.62,75.71
2020/6/5 12:50,63.55,2.06,1.29,6,29.72,75.38
2020/6/5 13:00,63.8,2.06,1.39,6.12,29.6,75.17
2020/6/5 13:10,64,2.06,1.39,6.13,29.4,74.95
2020/6/5 13:20,64.1,2.06,1.39,5.91,29.5,74.51
2020/6/5 13:30,64.2,2.06,1.39,5.92,29.6,75.33
2020/6/5 13:40,64.1,2.06,1.39,6.04,29.5,75.48
2020/6/5 13:50,63.9,2.06,1.39,5.94,29.6,76.52
2020/6/5 14:00,64.15,2.06,1.39,5.95,29.72,77.28
2020/6/5 14:10,64.25,2.06,1.39,6.05,29.62,77
2020/6/5 14:20,64.25,2.06,1.39,6.16,29.38,76.62
2020/6/5 14:30,64.1,2.06,1.39,5.9,29.38,75.74
2020/6/5 14:40,63.99,2.06,1.39,6,29.4,75.96
2020/6/5 14:50,63.75,2.06,1.39,6.11,29.3,74.67
2020/6/5 15:00,63.5,2.06,1.39,5.68,29.38,74.84
2020/6/5 15:10,63.69,2.06,1.39,6.01,29.51,74.11
2020/6/5 15:20,63.25,2.06,1.39,6,29.4,73.79
2020/6/5 15:30,63.35,2.06,1.39,5.9,29.5,74.32
2020/6/5 15:40,63.19,2.06,1.39,5.9,29.6,74.13
2020/6/5 15:50,63.34,2.06,1.39,6.01,29.6,73.73
2020/6/5 16:00,62.45,2.06,1.39,6.01,29.37,72.72
2020/6/5 16:10,61.9,2.06,1.39,5.9,29.25,72.14
2020/6/5 16:20,62.05,2.06,1.39,5.93,29.46,72.65
2020/6/5 16:30,61.94,2.06,1.39,5.93,29.46,72.09
2020/6/5 16:40,62.25,2.06,1.39,5.93,29.57,72.65
2020/6/5 16:50,62.25,2.06,1.39,6.03,29.59,72.95
2020/6/5 17:00,62.7,2.06,1.39,6.01,29.69,73.63
2020/6/5 17:10,63.05,2.06,1.39,6.01,29.69,73.98
2020/6/5 17:20,63.19,2.06,1.39,6.11,29.59,74.01
2020/6/5 17:30,63.5,2.06,1.39,6.11,29.47,74.03
2020/6/5 17:40,63.45,2.06,1.39,6.01,29.57,73.95
2020/6/5 17:50,63.35,2.06,1.39,6.01,29.57,74.02
2020/6/5 18:00,63.25,2.06,1.39,6.11,29.47,73.77
2020/6/5 18:10,63.09,2.06,1.39,6,29.47,73.55
2020/6/5 18:20,63.2,2.06,1.39,6,29.37,73.4
2020/6/5 18:30,63.35,2.06,1.39,6,29.47,73.5
2020/6/5 18:40,63.25,2.06,1.39,6,29.47,73.57
2020/6/5 18:50,63.31,2.06,1.39,6,29.47,73.1
2020/6/5 19:00,63.31,2.06,1.39,6,29.47,72.67
2020/6/5 19:10,63.3,2.06,1.39,6,29.47,72.85
2020/6/5 19:20,63.2,2.06,1.39,6,29.47,73.23
2020/6/5 19:30,63.55,2.06,1.39,5.99,29.57,73.55
2020/6/5 19:40,63.65,2.06,1.39,5.99,29.57,73.69
2020/6/5 19:50,63.55,2.06,1.39,6.1,29.57,73.18
2020/6/5 20:00,63.5,2.06,1.39,6.1,29.47,72.92
2020/6/5 20:10,63.35,2.06,1.39,5.98,29.47,73
2020/6/5 20:20,63.35,2.06,1.39,5.88,29.47,73.31
2020/6/5 20:30,63.35,2.06,1.39,6.08,29.47,72.7
2020/6/5 20:40,63.15,2.06,1.39,5.97,29.47,73.04
2020/6/5 20:50,63.35,2.06,1.39,5.97,29.37,72.93
2020/6/5 21:00,63.25,2.06,1.39,5.97,29.47,72.99
2020/6/5 21:10,63,2.06,1.39,5.97,29.47,73.43
2020/6/5 21:20,63.05,2.06,1.39,5.97,29.59,73.49
2020/6/5 21:30,63.05,2.06,1.39,6.07,29.59,72.94
2020/6/5 21:40,63.1,2.06,1.39,6.17,29.47,72.74
2020/6/5 21:50,62.65,2.06,1.39,5.96,29.47,72.3
2020/6/5 22:00,62.45,2.06,1.39,5.96,29.37,72.31
2020/6/5 22:10,62.25,2.06,1.39,5.96,29.37,72.07
2020/6/5 22:20,61.85,2.06,1.39,5.72,29.46,71.86
2020/6/5 22:30,62.15,2.06,1.29,5.84,29.79,72.48
2020/6/5 22:40,62,2.06,1.29,6.06,29.59,72.48
